row_id,place_id
11072,5719775296 8000165408 7504792161
11073,2694601702 9999932225 3981350103
11074,5404668230 4989041148 9999932225
11075,8755447654 4773537303 1119593763
11076,8971827531 3028117785 5860681232
11077,1222070962 6781903835 2298115765
11078,1032449037 9999932225 3981701796
11079,6219606253 9312478920 1465270715
11080,8337305041 9736166767 9999932225
11081,4597574662 2189696929 8286292454
11082,1245710600 9785460336 9999932225
11083,8216523459 3916459006 8598279072
11084,7060323720 9999932225 3981350103
11085,5320691442 9088320170 9869172696
11086,2781014722 5258813201 7024908758
11087,7686371259 4114984606 9999932225
11088,1335136426 6005950108 6763945176
11089,9039902064 9979095554 7811627212
11090,4245888236 4110632283 6005950108
11091,1219029199 7282363053 9999932225
11092,1413757255 9793439270 5607689856
11093,7497968293 4159205223 1721288512
11094,7980745083 1110298402 1215442382
11095,1166909128 8266580507 9802988546
11096,8751211814 1400496190 2132727454
11097,1375095043 8470408226 5662813655
11098,3823586250 6937111933 4421934994
11099,8344438103 1466683537 5523414146
11100,1661797318 5585890284 9999932225
11101,5779585795 7608063955 1060035805
11102,6249482144 1491150065 2989395632
11103,9001204909 2505597573 9673315843
11104,1010699215 1123064247 4292632480
11105,3572857810 3329117757 1090802009
11106,3816019546 7434763168 3981876209
11107,1464805665 9999932225 3981701796
11108,6245262831 1850427589 1456295998
11109,3159574042 9999932225 3980224941
11110,3205140230 9684703335 9999932225
11111,4157053209 1761358893 1396023622
11112,6586021733 6323633490 9999932225
11113,9216310113 8369948704 1442704334
11114,1446473831 5331043192 4751165337
11115,1010920494 9658170590 8677454217
11116,1960051706 2690288392 3980090620
11117,7625796165 2071756391 2409795051
11118,4287593417 8118847528 9999932225
11119,9313408216 4799823389 3668304924
11120,4527726857 7654791620 2873445064
11121,2861869182 9999932225 3980090620
11122,3873362352 7554514300 3879259946
11123,5732195063 9978693375 7733777850
11124,1938436845 9888106357 2470629298
11125,8892099441 5489771468 2288395316
11126,9321296716 1279661909 4372071612
11127,8977233555 3980055033 3980224941
11128,8300844825 7088801613 1865182408
11129,9605243128 5658334585 7819741846
11130,4043816259 8901400648 3573437913
11131,9108146119 9258335659 8066684649
11132,7226370778 9075104246 8446201167
11133,6415814923 7839902204 7884389514
11134,7276128918 4181185615 7052673058
11135,6477926964 1420850385 1892532829
11136,9870458233 5813864531 4997261848
11137,9031895381 9999932225 3981390700
11138,3216100907 8518832169 9738765348
11139,5583452121 2088665805 3082616125
11140,6332175638 4744183623 9999932225
11141,2989646694 1158514872 4028473659
11142,9735886563 4721197121 6777748307
11143,3945595090 6279591398 5112408466
11144,7236382315 9999932225 3981390700
11145,1230965158 4945532714 2165670838
11146,3013057658 1252459768 3482908886
11147,8991112325 9202678850 9427740834
11148,5040818573 5788605578 9999932225
11149,7858715068 3483642505 6500995197
11150,7392222019 7606975851 2004795470
11151,9872096969 9999932225 3980055033
11152,3233672097 5294532289 3580913520
11153,1045797841 6484143159 7724355415
11154,5494349503 5257455755 7224210210
11155,9183991916 5921873907 6028454418
11156,9267782530 1193611296 7405992340
11157,7534136564 1314358546 9249851666
11158,8232000308 4746399921 1909364475
11159,8117646367 4820770125 4715784739
11160,6033840364 3197548775 8939659113
11161,7235830894 8687416410 3384025382
11162,9908608598 8148826295 9999932225
11163,6234876767 4731920100 3981390700
11164,7811491098 3914736218 9999932225
11165,6995742262 6309629645 8991332374
11166,1873452403 5477482178 9725330027
11167,7100836965 4772332189 2395105707
11168,2026641084 9908142259 9999932225
11169,3989742676 1118557458 4166639496
11170,9234810176 3790187813 2927886113
11171,6847435345 8812897633 9999932225
11172,6254715874 6056446260 6206451496
11173,1922985754 9924182834 8950991259
11174,1736666630 2411005523 4574063452
11175,5413679936 9012166939 3981390700
11176,5711412402 2099725611 9999932225
11177,8658415476 5804926665 6767609919
11178,6351740191 8696703543 7444820426
11179,3028117785 4027268756 7378034629
11180,1872636779 3885021112 3196212442
11181,7391649261 9641736964 9999932225
11182,8084686146 7345893007 9999932225
11183,5356724078 8837567760 8082611861
11184,6768981638 5929019981 1205683771
11185,3825735330 6846241844 9999932225
11186,9906825600 7202606210 8665905875
11187,5529456434 6544543268 9043849036
11188,7460591335 3836408686 3524492049
11189,7646043073 4620675865 8242479665
11190,8673603270 6586671341 6769974247
11191,9221699802 1092337740 9043849036
11192,1834365815 3587193111 9999932225
11193,9535889369 3063803941 5779428751
11194,1819057105 4018068249 5572473242
11195,5694615386 4084225097 9999932225
11196,8822008257 8100116530 1910853530
11197,6815483548 8875482619 2647393647
11198,3512688242 7455985321 2809710684
11199,2612571654 6303631503 7133162929
11200,3919932358 4888290362 8330898171
11201,4233987598 2369931807 2883103074
11202,8008495627 8952251570 9999932225
11203,5752020188 9117113159 2023258967
11204,9206562075 4694664073 1806767427
11205,3669103571 7453032386 2675523699
11206,5406475861 9999932225 3981701796
11207,9711567637 5196337043 9298659290
11208,6403870791 9999932225 3980278054
11209,2251052904 6128988817 1919958477
11210,7351480772 7229679125 4160839544
11211,7508879091 1152412845 4806108896
11212,9971617464 2544938188 2635054531
11213,3106715830 4284794705 8519657274
11214,6561602225 6883590427 4544280715
11215,4073437338 9711809346 4334825658
11216,6903312666 1675875166 6161884808
11217,8562625335 6439547727 9084218664
11218,1992718041 7804601634 7822285115
11219,8656371003 9999932225 3981701796
11220,3893730917 1181585462 3981785329
11221,8895043079 9690767234 5516698469
11222,3079352479 4594239919 4796738884
11223,8271894200 9830313388 9999932225
11224,8563986743 1513755789 3981701796
11225,5959492197 3276642639 9136121438
11226,5848157417 2198783943 4570328528
11227,1927078893 6299933410 2754221508
11228,8706491172 7709691165 9999932225
11229,6688518395 9999932225 3981701796
11230,8533925858 7981206068 9999932225
11231,4487532252 9436564583 9999932225
11232,3317601281 8546551340 2022405188
11233,8083724820 9871245956 9717730050
11234,8301697131 9890148802 5487411088
11235,9394716278 1933601755 3300597548
11236,3264921272 2613454646 7086718381
11237,9711485635 6123288573 9650512007
11238,6072792232 9999932225 3981701796
11239,2664231173 8532587754 1134964600
11240,8365695755 5782163340 6462028152
11241,8505625185 1835828363 7222841444
11242,7324766158 7075668320 1945719637
11243,8251195038 4286785360 2820862751
11244,4576674518 5294881351 8542549050
11245,6500076712 9468488371 1845468467
11246,5649782823 5417769007 4811529233
11247,1602516590 9915957609 4517257507
11248,5743107769 5815067992 2566074062
11249,1068070426 5874965136 4856879051
11250,8004319748 5530568588 3981785329
11251,9772793390 9999932225 3981701796
11252,1052618411 8894262943 2438153218
11253,9570176858 9928568990 5175195441
11254,5412638187 1729324575 7569378706
11255,1405423064 8464991327 1484488697
11256,2494881521 4760765247 9778935632
11257,7546089601 1828260743 1819574142
11258,8534914247 8605091602 9358714340
11259,1477142536 1520983302 6570132869
11260,3545619011 6527019572 8950183593
11261,4941264395 4363987023 9774172260
11262,1116673284 2567901314 1557907710
11263,3938632601 1172963103 9682502933
11264,6309629645 3652346046 7376989678
11265,6319063593 4612206436 5332346225
11266,5048934514 2687056443 9999932225
11267,9858916962 8361900715 2133040813
11268,8705835832 2047644466 5573958242
11269,6145439201 9682557619 3981390700
11270,3547841924 8819818112 2088121965
11271,1249161884 4262151602 3975934001
11272,2218488666 6334460923 1289387209
11273,4905959591 8059090663 9441188067
11274,7238894571 6752596488 9999932225
11275,4828264190 5675044797 5018567591
11276,2781422900 1690723589 2016558861
11277,2779317958 5803061662 2324579565
11278,2043276095 9999932225 3981785329
11279,6858649334 6564178293 9522353053
11280,8326320444 7641341240 3383150218
11281,4280586141 8150089907 9999932225
11282,1725574660 5818147119 5295992848
11283,6794528773 7268146562 7409946982
11284,1729885756 5720307881 4425352903
11285,8396045227 1667933223 6074547160
11286,7263445153 9897647223 9999932225
11287,4097434452 3341549410 8984372908
11288,8038090230 7163788137 9999932225
11289,2500128317 3590316207 5292459658
11290,2859597332 7595214233 5744408962
11291,9576681211 5375400102 6008327576
11292,1953082043 2591294791 7681893180
11293,6292000912 6166837529 9999932225
11294,8948945415 1769955013 2487895683
11295,1794587781 7363774279 9999932225
11296,1632469501 9999932225 3981785329
11297,1058924173 7409327271 4070757797
11298,1618272793 6566014692 5739524562
11299,3399730839 5902146434 1803166254
11300,6319894043 5160482887 8215637474
11301,5982092653 6338101083 9910353899
11302,9742965510 5185952168 9999932225
11303,2498617567 5660938822 1520453742
11304,9786341745 8039185726 6396383243
11305,3193555365 8847234267 3981390700
11306,7399680235 3703348417 9999932225
11307,7950355855 9091148853 6102958523
11308,5205288357 3507004133 3981785329
11309,4059198706 4423180146 6500131767
11310,6468848654 3071683172 3882642328
11311,4899731410 7043712523 3178469130
11312,1496969742 8553444208 1160092786
11313,2091839951 3415462172 3760985117
11314,9831595778 2059667253 8369858970
11315,6418258459 8640262894 3560219398
11316,2972725927 6407175355 1973805465
11317,1309385406 1978658870 6486022845
11318,1802309690 1002588043 7949750358
11319,5546656533 9866722900 4896804818
11320,8512463835 8875782157 7264975065
11321,4200943067 3248353574 8454215902
11322,9854625571 2431369260 3402575541
11323,2260675862 3387697680 2337343962
11324,8692989820 2650373462 4467146862
11325,9426224649 7634444089 5445264603
11326,9352992919 8003153237 7042873051
11327,4294146100 1697995990 6217916324
11328,4593266437 2606497364 8783929518
11329,9099462027 9094254103 9999932225
11330,1192602825 6387627464 8964964542
11331,2266750635 5916953796 3206515328
11332,8361566426 8526416270 5565126763
11333,2033477963 1521368901 7096765950
11334,1207277545 1072095800 1011744260
11335,4269677569 1628368436 9420785787
11336,4530130146 4077971836 2100878623
11337,2665167245 2668155235 2431369260
11338,8218884828 7352464290 8472112178
11339,1968392848 5073647122 3709722065
11340,8250736688 4972272296 5594797514
11341,4554782441 4578897959 4104693813
11342,1113518170 8313152151 6567393236
11343,9309560561 5969682533 9999932225
11344,3106431142 9953632339 8057525961
11345,9480326382 4739890552 4263541670
11346,7048668522 4563692177 4054943387
11347,7798209952 5458554742 4697455147
11348,5638793927 6319469888 3981701796
11349,4505698238 4492826237 1667053013
11350,8939158723 8227434986 2768131815
11351,8606187299 5697607941 9679712115
11352,2011868374 7174962277 7915061634
11353,4809601058 6941767230 9770953704
11354,9937062506 9238850598 2891989532
11355,8572171397 3549087243 8153547911
11356,3103574828 2816465750 2841264793
11357,5187725577 9999932225 3980090620
11358,6523548961 5340168377 3491357119
11359,2166788746 9951062416 2352757919
11360,3093862760 1120105622 2122043527
11361,3716565703 6745696414 3442122586
11362,7964632937 9999932225 3981701796
11363,9819705836 4998401681 3982736325
11364,9043704836 9310771480 3779000976
11365,4266204579 5555731358 9999932225
11366,6177826020 7691485322 3107763105
11367,4280708753 3174605630 8178619377
11368,7329895223 3878124149 8554964058
11369,4594836496 1130904636 7907053599
11370,3980040563 1493332627 3538642876
11371,9242054696 8234807114 6679500502
11372,9788728417 9126885995 9481563731
11373,5698952182 2937045193 2847460016
11374,8951942677 2301081003 2341343475
11375,3108336234 4776647407 9183372420
11376,3174541910 9989372479 3938632601
11377,4777992086 3355612459 2687854370
11378,2215445647 2973737136 5779673318
11379,6357271098 6752931064 7132937007
11380,6743977440 3179085460 6156550285
11381,7034963952 5441295337 6437082746
11382,7804520061 6506234764 3552311162
11383,6360560249 4082041679 5900999524
11384,9380339840 8164054341 5164961247
11385,4118696595 5998817791 8104175978
11386,2155220939 6997593861 2622587991
11387,8129178888 2438601089 9970697834
11388,3002774559 1533408099 8384035465
11389,1073915367 3176912285 3668594691
11390,6824036132 9480301413 9578554242
11391,1832128963 2184107628 8611727313
11392,9830535332 2351404608 7595214233
11393,4181639831 4433711993 3220309770
11394,1984425974 3225229035 7573611388
11395,4666132003 2580119645 3790694958
11396,3716894098 5887940395 6817009008
11397,5984808728 2613162252 3403078062
11398,6507688742 7356540900 9944565932
11399,7401539301 7706750031 9999932225
11400,1787581873 3517186720 4355369148
11401,7699195134 7031447645 9999932225
11402,4007762115 9999932225 3980224941
11403,4338429260 5112040960 3329969376
11404,3632238980 4860092164 6837053004
11405,9426164031 8846500804 8695117469
11406,8958908225 9999932225 3981701796
11407,7081213894 2275882638 1813409927
11408,5700555548 6757073598 3490364574
11409,9014009556 8818178899 1909364475
11410,1656211222 5563514301 3981701796
11411,3192705916 4358472942 9389611205
11412,4797836645 9268784822 9999932225
11413,1218957234 9999932225 3981785329
11414,6578259841 4149374743 1564183304
11415,4499145125 1090802009 3600248233
11416,1099012307 4993840907 7706358452
11417,2785720557 3151766560 9936495626
11418,9445470258 4972304678 4130475641
11419,7833760860 5231171462 4899398465
11420,8897188289 3781214475 4362529228
11421,5394810779 3332420015 8521480518
11422,5287103908 5227514195 8830411050
11423,6725777418 1257159392 1559233140
11424,2415049055 4523654773 5361487033
11425,8626832013 5623096909 9379026832
11426,9742467051 1857198978 9176794899
11427,6863939853 2819744833 1484727102
11428,9412979383 8345193144 5733549593
11429,4217806850 9999932225 3980090620
11430,1550304589 7835636378 7828259225
11431,5282056524 3980090620 3980278054
11432,7585713417 5575010309 3332420015
11433,8085274144 4792719356 4769090169
11434,7206793508 6287675032 2051648423
11435,4624749787 4976133749 5699444197
11436,7800259442 9710325442 6195332659
11437,2465158440 8842608747 9999932225
11438,1046700268 2193405957 8812041695
11439,6445693800 1878388452 9999932225
11440,1678520083 3570380308 9999932225
11441,7023434018 3458949441 3980224941
11442,6648832055 9026356559 8971715905
11443,1504454886 6867281197 4962076468
11444,6022973495 9312260348 9999932225
11445,6006250078 8116046057 6757344345
11446,3137691354 6796394423 1373684712
11447,4027129926 4724115005 9786352208
11448,7967537834 5956336821 7280915995
11449,9759419547 5030482583 4729145838
11450,5459892049 3822157253 9999932225
11451,9808662657 9999932225 3981701796
11452,7851160042 9014126982 4265934175
11453,1612108127 3980224941 3980312674
11454,2172122095 6247093704 5255693977
11455,7760281740 4057121805 8832039589
11456,6236698921 4952648779 8237783896
11457,9722939657 9888950403 9464412669
11458,2887876503 6931700594 3113514976
11459,2074823817 8028648675 5562917846
11460,4901839487 5905647751 8123141759
11461,4476676124 7931482412 4124089727
11462,2739419771 6418962222 2687473941
11463,3621522584 3064856681 7868549939
11464,6859662104 2708949544 5025684599
11465,3731724732 2385037045 9999932225
11466,9406375576 8829893109 1218655091
11467,6007726716 8817607257 9999932225
11468,4014128127 4639468145 4475779888
11469,1837539190 9589525750 8981256285
11470,5253097169 8388340998 9999932225
11471,8825944955 6949363801 4421777147
11472,9931249544 5904942765 4253607134
11473,4453402882 1241924026 9886588592
11474,8428802630 2579499410 6885334142
11475,1000773040 3471767510 4217011068
11476,4118178905 7858229814 3980040563
11477,7806210969 9999932225 3980055033
11478,7208066457 1688802617 9429261579
11479,8158822977 4790137439 4304822810
11480,7104038878 7093861270 3332637815
11481,4532468906 8536652586 9999932225
11482,3657207558 6335643853 9081849153
11483,9067267985 3693344903 7608574746
11484,2872773689 7918630422 3981390700
11485,9540781460 9519890916 7116522605
11486,3349895375 2469718610 6430097124
11487,3126163294 5871018335 1042808747
11488,4153795181 6333092177 6352528456
11489,3859388953 5376644410 4770150227
11490,8150788560 8495339328 5960852850
11491,8432137553 6685019507 2345021677
11492,3420032660 7690557861 7386843257
11493,5992069918 9501235382 7936122149
11494,8297604991 1029263620 6290727757
11495,3209510720 2627764760 9999932225
11496,2933492846 6877545779 2913761324
11497,6319073631 2547588527 9999932225
11498,7855818663 3873223838 1610206778
11499,8929178780 5739227823 9999932225
11500,8396085816 3545767670 9480620575
11501,5961905764 1687307953 1530419032
11502,3383215243 5296867414 8280421332
11503,7511942547 8662581432 3110411977
11504,1253238110 9473169704 3256295718
11505,6499150848 9039148385 7579708741
11506,1414641470 5249522175 9397045358
11507,1205359168 6785831741 9999932225
11508,9760355065 1276333563 7030074349
11509,1143466089 4842763499 2506474264
11510,4668118112 8899815520 3930716933
11511,1387266361 9069123626 1395032597
11512,5048074120 8352549915 5485445611
11513,1482287936 1889174653 5591249886
11514,5567017584 8817926191 8285078946
11515,2473936305 4906816227 4030613581
11516,3468490770 6842365361 4606448392
11517,5568953006 9070477817 7296673222
11518,8514932420 5741934330 6100260187
11519,2437541306 4390687315 9999932225
11520,9578007153 3980040563 3980055033
11521,3542804038 3541765482 7789296499
11522,4005009894 9999932225 3981701796
11523,7088309567 3088369792 6142599519
11524,2729784785 8926712595 7819465203
11525,9946198589 9999932225 3981701796
11526,8320862864 5669553241 2180354732
11527,9675933562 4665274178 3981701796
11528,4551745833 7185558940 9999932225
11529,6144676936 9999932225 3981785329
11530,5108925121 5093782634 7608947092
11531,5593428067 8772469670 9999932225
11532,4012692766 6544536057 7110293129
11533,4443270396 1759611356 7537840755
11534,9795504610 9717020021 4612686932
11535,1652178628 3981701796 3980224941
11536,8984618002 6946673439 1203205929
11537,6502153195 2461589445 3571823414
11538,7725830240 4194846220 9999932225
11539,9377051210 8695121384 1209629248
11540,9989982400 9999932225 3981350103
11541,3628779175 1316775181 4832528715
11542,9120985912 7707520131 3007315883
11543,1128609009 2221351135 7711713463
11544,9626316733 7832858196 2520719311
11545,1458465236 2043438620 5957266885
11546,2885348547 5944875831 6427463060
11547,4082041679 8577330733 8002913843
11548,9512895219 9839315763 1692980064
11549,6515981561 5339507630 3045993835
11550,4425107816 9999932225 3980224941
11551,3079491496 8955596446 6366411399
11552,6031595080 3530685437 3247485790
11553,7883932259 7084181053 2866151250
11554,8217623332 1458834045 1618461877
11555,4377513195 8178307415 1387567055
11556,5647034814 2704751669 8851154615
11557,3017207484 1757838696 5725012712
11558,5510053081 1390013735 2716729452
11559,8993920792 8424740420 6142599519
11560,6448754497 9875390140 5932515015
11561,4317099273 4067228425 2653657328
11562,9580710279 4184902272 9175157864
11563,4543599249 5670771003 9999932225
11564,8322444440 3918327757 9999932225
11565,6552860052 8192874983 1970734332
11566,8790553972 3364759559 3488328133
11567,1916992540 5604652129 5184115254
11568,6410524986 6371988408 7637031028
11569,3091044871 2796348724 4493881552
11570,9174049074 3998199461 6020620391
11571,9055107796 8552322208 8664269212
11572,8984618002 7600434963 3982765483
11573,4128974560 2255728498 7083067962
11574,4478559526 8277970027 8067221203
11575,7404370151 4230303682 3981350103
11576,5290077423 2392883778 2546636403
11577,9409746201 4729733312 2927355227
11578,9217956566 6497670966 3983993968
11579,2754007528 9412673111 3835624488
11580,5708503190 9902605282 6309627835
11581,4081423563 9607666739 9999932225
11582,4758579924 5475111121 1226689904
11583,9192626221 7499191504 9999932225
11584,9361312275 6126642500 6604282794
11585,5534005588 3993930836 8844794415
11586,4059662524 4744374835 4555612296
11587,3629955611 4137288028 9735105400
11588,8795078000 9999932225 3981701796
11589,6776016954 9999932225 3981701796
11590,2040196924 2441534194 1410904746
11591,5463919377 4653782999 5116496161
11592,2670455283 2648042341 5486408953
11593,9679670519 5215226046 6997925416
11594,8875168309 9313443655 9566854464
11595,2528204956 5652136983 9999932225
11596,9960833197 2595386972 9999932225
11597,2754007528 5393875191 9412673111
11598,2949029104 1862197351 2805631679
11599,9384076177 7158751281 8208108941
11600,6899525205 2342747395 2408479216
11601,9244340309 3532860645 6788315658
11602,4043731492 6641668165 9026154987
11603,8839110173 5647713203 9130838562
11604,4441449357 1036777963 9999932225
11605,9845317601 4623978799 9999932225
11606,1609888278 8824978988 1721233753
11607,8050412247 8730568410 4259669686
11608,6783437529 9286213453 2060715760
11609,1154057140 3784196293 7773510761
11610,6114488491 6187082249 6270717901
11611,9671364661 1166164270 1761047370
11612,8631633876 4727534153 5262016943
11613,1360542353 1577992032 4443713417
11614,8104366122 8673814767 9587006860
11615,2266203086 4291376430 6002219502
11616,8180199796 9553366350 8604957551
11617,2490099528 3894496763 9285041061
11618,8015849918 4198289417 8000457058
11619,1221435062 8359602049 7095534973
11620,4027674049 1278784377 3981701796
11621,1133191058 6069125859 9762192297
11622,7015362521 6330622489 6006447450
11623,6315229484 8560528331 5970432738
11624,8412649399 5713922736 1610729576
11625,8072031687 9851451894 8257486643
11626,1580518162 3246721899 8173980661
11627,1439588998 6851574343 4692523160
11628,2837989244 9841833047 8484752609
11629,6729353592 2259822858 6669822323
11630,2404304874 5874965136 5735744424
11631,2039598003 1534890930 3732930918
11632,6632066436 5549624177 9999932225
11633,1670949126 6538567654 7499522319
11634,9581651890 9999932225 3981293372
11635,2242153386 6161963113 9647885613
11636,2430861305 6468852162 9240203330
11637,5928978357 9202174859 9999932225
11638,9018937828 8720561653 8216356070
11639,7997069151 2755854579 5440045995
11640,8056567542 6691627148 4138562669
11641,6039249166 7953051199 9999932225
11642,6987565212 5258765315 9152854163
11643,9032547111 9251392085 1366007224
11644,9156153843 1918329978 3981785329
11645,6909189260 1469808432 9999932225
11646,3154513059 1506595131 7251248725
11647,6499358192 5589923579 4079044930
11648,8725192930 4960513649 3806255743
11649,6156582186 9628515236 8022148662
11650,6780823297 4254521553 2205045686
11651,9844478722 1055412121 6261084047
11652,8837567760 7296657315 1436985506
11653,5875092564 6827753468 1668131876
11654,3115596351 2719528958 7961354012
11655,1646474821 1571591915 8266580507
11656,3391416138 3282711995 5060021466
11657,2113954391 9919542573 8310190055
11658,3788479919 3254640650 9999932225
11659,4631152139 8503074892 3981701796
11660,9359948858 9668535678 4308287387
11661,1166760383 5654378819 8195115652
11662,5022613198 6556417940 2661164690
11663,1475838204 1057625698 3981701796
11664,1068776164 4905068292 6778999344
11665,4573703609 4741161112 9999932225
11666,3976638179 5535079979 6056274131
11667,3370580092 1090943578 1522189836
11668,1728312197 2360533110 7067805160
11669,3717523315 4856677838 8527057882
11670,8129338870 9999932225 3980055033
11671,1556214113 4535382335 6287149672
11672,5879880903 7851573833 3981701796
11673,2980622591 7144471084 4996169808
11674,8759205945 1269393275 9999932225
11675,5592336888 4166837514 1311963453
11676,5261821194 4943680577 4579673215
11677,8847088934 3628482170 6073503369
11678,5723258043 6217516649 4519124674
11679,1586783764 5737164264 5877455112
11680,7162038591 7301504038 6474015322
11681,5849988984 6813139771 2608169577
11682,9710325442 7800259442 3981390700
11683,6385583070 9999932225 3980278054
11684,4333341375 6380112826 4949316273
11685,2914362124 5560499028 9999932225
11686,5038015634 1617839380 1242899275
11687,1551530869 9999932225 3981350103
11688,1613360275 4092201611 1220126634
11689,2308903210 9469252997 3586665504
11690,1163017252 2326195415 6612350960
11691,3123835981 1280385800 3264430380
11692,3045167502 2601210811 9999932225
11693,3562379232 8720561653 3098053405
11694,4682816328 6892591078 1563144550
11695,7662980653 3479836656 9863666370
11696,6648832055 4080483315 9185077558
11697,7112986136 1339311453 9268508048
11698,7878376629 5853551086 4657985498
11699,3334726431 7128521679 4755481014
11700,6880139151 9611679281 2127222863
11701,5077391476 9177643907 4330014834
11702,2767241566 8835493742 9999932225
11703,7443250774 4129028441 9999932225
11704,8011223752 3482860127 9568887955
11705,4951112644 3676075937 4960390952
11706,3843388614 6433478974 2161625116
11707,7801583590 8846616464 1951281054
11708,9246025215 6502625232 9999932225
11709,4043564269 3673091083 3773678045
11710,5074128530 7074361328 7656881081
11711,5039697377 8613276810 4183311721
11712,4679369021 5272162265 8118757151
11713,1029016956 3893792629 9999932225
11714,5792680621 2094313690 9399852632
11715,5110607841 1628499833 2099539198
11716,9274747982 5351373839 6647317974
11717,1146558795 6665855363 1788860706
11718,6378500113 6722800740 6395232357
11719,3791280827 3389922313 5686355187
11720,1888919838 1289551856 9999932225
11721,2860321235 6472702480 8795645121
11722,9742209297 9163436296 3813043135
11723,8138383413 9190128130 9801061961
11724,4823631465 4007594424 7118618105
11725,7311302671 6789385645 7258544219
11726,8722274499 5405651603 4428256813
11727,7732060462 3619822557 7939842337
11728,4621064490 7709800023 4219950354
11729,6454470154 2718148098 3056168542
11730,2266768639 5888905429 8745295284
11731,3224494820 8641283180 2022982209
11732,8678612645 3560986443 4280748759
11733,9921469095 3758008107 2484507519
11734,9406791189 3324725912 6796230331
11735,2253037307 3458686719 4449812314
11736,8383902095 9999932225 3981701796
11737,6749932562 8064603579 4010017078
11738,9028043319 9999932225 3980090620
11739,2223240398 6342951174 6145344698
11740,7103518808 5176798449 8317738299
11741,7778012768 3903878590 3309708704
11742,3849596476 3436215668 4943775496
11743,5190097856 2751135330 5221768112
11744,8694515240 3431827815 2990400476
11745,2783442456 6056275672 2093774675
11746,2023256813 1307304564 2397103278
11747,2260673088 5324974399 2533978639
11748,9570176858 8488547345 9999932225
11749,3268108213 9337143316 2749936210
11750,7404067937 2348544711 6799068446
11751,2729771895 1085753717 6774752372
11752,6228766663 3396885388 5997679413
11753,6692078252 1920533765 4456307988
11754,4542610802 3112153845 3981701796
11755,3600500966 2038777671 6523393631
11756,9561638572 1552630887 7246562792
11757,4184942588 3717952018 4746481953
11758,1614771514 5507496765 5376153078
11759,5655857855 8844794415 8933542378
11760,6161652286 4993519138 9999932225
11761,3463753899 7708943747 8967341041
11762,5838916350 1606490094 7997321953
11763,9113282166 8116058435 7021904929
11764,6921424495 4329779334 3981350103
11765,5972088714 6718642606 3363484254
11766,8105497645 2146557008 9768066370
11767,6530224537 4979501686 1642173841
11768,8204159693 9775324887 3981350103
11769,5167233860 4754948604 3982765483
11770,3930399345 8044194995 7326660139
11771,7783725471 5852965776 1044550867
11772,4688779948 2391642020 2927000121
11773,5956649827 4235481396 7889602691
11774,7131826933 5998323054 6323629255
11775,9740660868 9152057936 7618896878
11776,9652681823 9999932225 3981390700
11777,5769962675 2836725343 9999932225
11778,5829510490 3285093808 3250403034
11779,7121032990 4421934994 3517294046
11780,9549696582 1600002120 9999932225
11781,9749820519 3632018065 3125349539
11782,6756621164 3436707534 9999932225
11783,1309385406 2871723809 5126404427
11784,6078460592 6534883369 3762108999
11785,9984266416 1373893722 5850134500
11786,7697337822 3006576118 4379658154
11787,2298115765 1319832082 7586233100
11788,3002174726 2722929425 3981920612
11789,2814950277 7224671786 3391596703
11790,4301347572 8823743088 1048626616
11791,5970573056 6944832561 7620813475
11792,6369557054 8152151304 3981390700
11793,7371970908 3071499451 2499774007
11794,2750046043 4748331722 7363964880
11795,3554141485 7007459829 9999932225
11796,5391033288 3995394618 9999932225
11797,5477482178 7594986161 3041970737
11798,9139172926 9999932225 3981390700
11799,3614072190 4891894576 9239196020
11800,3688006142 9383956973 1572906870
11801,7785348326 9173826241 9999932225
11802,1181585462 3893730917 9435476306
11803,6656523451 4429950825 3982765483
11804,8115225539 5460351365 5762266855
11805,3222930833 4419832287 7002136059
11806,5819752598 5967678921 1596232660
11807,8666336902 8266430933 3981390700
11808,2212687825 2331795401 2748440997
11809,1962623061 9755942878 9220389338
11810,2390934144 1440448529 9481920137
11811,6777101534 8280213021 7030012046
11812,4859042118 1464642490 1125253190
11813,4105504240 1010950930 3217573145
11814,9153565069 9183030504 2127006645
11815,6453643164 4153618204 7842506635
11816,7292975917 7398292010 7419368868
11817,6475066836 6954074273 2437769286
11818,3644858968 4603434813 5822720587
11819,8564217610 5127945981 9570418054
11820,6740408916 1339311453 8572171397
11821,8184954999 2451275036 9999932225
11822,8222415513 4461139731 5180315369
11823,8025818085 8202664378 4723058555
11824,8223153730 2510003876 8701833950
11825,3973352211 2876012485 9999932225
11826,4821424778 1597362481 3981390700
11827,6318961137 4465826204 9999932225
11828,2955144893 9205545396 8941722842
11829,2505688049 4914521366 6044377284
11830,3124056545 2962324146 1965367296
11831,7694779265 5677337928 9389199398
11832,8013726075 9904583143 5509142210
11833,4084007459 7032316293 9999932225
11834,1557896509 2236672554 6039784964
11835,4367106459 7607468481 9286743477
11836,2426976621 6436055342 9999932225
11837,2198307295 5248569308 1629169705
11838,9799831314 2414976812 3755144025
11839,7539221419 9351738333 4261716772
11840,1731536901 9999932225 3981701796
11841,8110719849 9236109247 3696365249
11842,7672650660 3805104297 8869225136
11843,1412366337 4080097314 6603388164
11844,5315678962 6916128270 9999932225
11845,4877653361 9012755286 7101199067
11846,1890587430 5839000887 1834407696
11847,9345815741 3161344683 9999932225
11848,2697685387 9979095554 5997604684
